starttime	seconds	ctime	dtime	ttime	wait
Mon Dec 05 20:47:07 2016	1480970827	0	72	73	72
Mon Dec 05 20:45:46 2016	1480970746	0	72	73	72
Mon Dec 05 20:45:16 2016	1480970716	0	72	73	72
Mon Dec 05 20:47:09 2016	1480970829	0	72	73	72
Mon Dec 05 20:46:56 2016	1480970816	1	72	73	72
Mon Dec 05 20:44:49 2016	1480970689	0	72	73	72
Mon Dec 05 20:45:27 2016	1480970727	0	72	73	72
Mon Dec 05 20:43:13 2016	1480970593	1	72	73	72
Mon Dec 05 20:43:26 2016	1480970606	0	72	73	72
Mon Dec 05 20:46:57 2016	1480970817	0	72	73	72
Mon Dec 05 20:43:18 2016	1480970598	1	72	73	72
Mon Dec 05 20:45:11 2016	1480970711	0	72	73	72
Mon Dec 05 20:47:00 2016	1480970820	0	72	73	72
Mon Dec 05 20:45:24 2016	1480970724	0	72	73	72
Mon Dec 05 20:43:14 2016	1480970594	0	72	73	72
Mon Dec 05 20:43:35 2016	1480970615	1	71	73	71
Mon Dec 05 20:47:11 2016	1480970831	1	72	73	72
Mon Dec 05 20:47:09 2016	1480970829	0	72	73	72
Mon Dec 05 20:45:03 2016	1480970703	0	72	73	72
Mon Dec 05 20:45:00 2016	1480970700	0	72	73	72
Mon Dec 05 20:45:31 2016	1480970731	1	72	73	72
Mon Dec 05 20:42:53 2016	1480970573	1	72	73	70
Mon Dec 05 20:45:38 2016	1480970738	0	72	73	72
Mon Dec 05 20:47:07 2016	1480970827	0	72	73	72
Mon Dec 05 20:47:26 2016	1480970846	0	72	73	72
Mon Dec 05 20:42:53 2016	1480970573	0	72	73	72
Mon Dec 05 20:45:39 2016	1480970739	0	72	73	72
Mon Dec 05 20:42:59 2016	1480970579	1	72	73	72
Mon Dec 05 20:47:06 2016	1480970826	0	72	73	72
Mon Dec 05 20:43:05 2016	1480970585	0	72	73	72
Mon Dec 05 20:47:21 2016	1480970841	0	72	73	72
Mon Dec 05 20:45:11 2016	1480970711	0	72	73	72
Mon Dec 05 20:47:04 2016	1480970824	1	72	73	72
Mon Dec 05 20:43:17 2016	1480970597	1	72	73	72
Mon Dec 05 20:43:05 2016	1480970585	1	72	73	72
Mon Dec 05 20:43:03 2016	1480970583	0	72	73	72
Mon Dec 05 20:47:04 2016	1480970824	0	72	73	72
Mon Dec 05 20:43:03 2016	1480970583	1	72	73	70
Mon Dec 05 20:45:33 2016	1480970733	0	72	73	72
Mon Dec 05 20:46:55 2016	1480970815	0	72	73	72
Mon Dec 05 20:44:58 2016	1480970698	0	72	73	72
Mon Dec 05 20:47:03 2016	1480970823	0	72	73	72
Mon Dec 05 20:47:23 2016	1480970843	1	72	73	72
Mon Dec 05 20:45:06 2016	1480970706	0	72	73	72
Mon Dec 05 20:45:32 2016	1480970732	1	72	73	72
Mon Dec 05 20:45:40 2016	1480970740	0	72	73	72
Mon Dec 05 20:45:40 2016	1480970740	0	72	73	70
Mon Dec 05 20:46:51 2016	1480970811	1	72	73	72
Mon Dec 05 20:47:16 2016	1480970836	0	72	73	72
Mon Dec 05 20:47:27 2016	1480970847	0	72	73	72
Mon Dec 05 20:47:29 2016	1480970849	1	72	73	71
Mon Dec 05 20:47:42 2016	1480970862	1	72	73	72
Mon Dec 05 20:47:39 2016	1480970859	0	72	73	69
Mon Dec 05 20:43:01 2016	1480970581	1	72	73	72
Mon Dec 05 20:46:58 2016	1480970818	0	72	73	72
Mon Dec 05 20:46:58 2016	1480970818	1	72	73	72
Mon Dec 05 20:45:45 2016	1480970745	0	72	73	72
Mon Dec 05 20:47:42 2016	1480970862	0	72	73	72
Mon Dec 05 20:47:43 2016	1480970863	0	72	73	72
Mon Dec 05 20:43:44 2016	1480970624	0	72	73	72
Mon Dec 05 20:45:46 2016	1480970746	1	72	73	72
Mon Dec 05 20:47:06 2016	1480970826	0	72	73	72
Mon Dec 05 20:43:26 2016	1480970606	1	72	73	72
Mon Dec 05 20:46:57 2016	1480970817	0	72	73	72
Mon Dec 05 20:46:55 2016	1480970815	1	72	73	72
Mon Dec 05 20:45:46 2016	1480970746	0	72	73	71
Mon Dec 05 20:45:40 2016	1480970740	1	72	73	72
Mon Dec 05 20:45:39 2016	1480970739	1	72	73	66
Mon Dec 05 20:45:37 2016	1480970737	1	72	73	70
Mon Dec 05 20:45:31 2016	1480970731	0	72	73	72
Mon Dec 05 20:47:21 2016	1480970841	0	72	73	72
Mon Dec 05 20:42:57 2016	1480970577	0	72	73	70
Mon Dec 05 20:43:31 2016	1480970611	0	72	73	72
Mon Dec 05 20:42:53 2016	1480970573	0	72	73	72
Mon Dec 05 20:45:26 2016	1480970726	0	72	73	72
Mon Dec 05 20:45:32 2016	1480970732	0	72	73	72
Mon Dec 05 20:45:41 2016	1480970741	1	71	73	71
Mon Dec 05 20:45:40 2016	1480970740	0	72	73	72
Mon Dec 05 20:43:03 2016	1480970583	6	67	73	67
Mon Dec 05 20:47:38 2016	1480970858	0	72	73	72
Mon Dec 05 20:45:32 2016	1480970732	0	72	73	71
Mon Dec 05 20:47:17 2016	1480970837	1	72	73	72
Mon Dec 05 20:45:08 2016	1480970708	0	72	73	72
Mon Dec 05 20:47:26 2016	1480970846	0	72	73	72
Mon Dec 05 20:45:41 2016	1480970741	0	72	73	72
Mon Dec 05 20:47:04 2016	1480970824	0	72	73	72
Mon Dec 05 20:42:55 2016	1480970575	0	72	73	72
Mon Dec 05 20:43:18 2016	1480970598	0	72	73	72
Mon Dec 05 20:45:33 2016	1480970733	0	72	73	72
Mon Dec 05 20:43:31 2016	1480970611	0	72	73	72
Mon Dec 05 20:43:12 2016	1480970592	0	72	73	72
Mon Dec 05 20:44:50 2016	1480970690	0	72	73	72
Mon Dec 05 20:42:54 2016	1480970574	0	72	73	72
Mon Dec 05 20:45:36 2016	1480970736	1	71	73	71
Mon Dec 05 20:47:01 2016	1480970821	0	72	73	72
Mon Dec 05 20:42:54 2016	1480970574	0	72	73	72
Mon Dec 05 20:47:42 2016	1480970862	0	72	73	72
Mon Dec 05 20:47:07 2016	1480970827	1	72	73	72
Mon Dec 05 20:47:09 2016	1480970829	0	72	73	72
Mon Dec 05 20:47:21 2016	1480970841	0	72	73	70
Mon Dec 05 20:43:03 2016	1480970583	1	72	73	72
Mon Dec 05 20:45:45 2016	1480970745	0	72	73	72
Mon Dec 05 20:43:41 2016	1480970621	0	72	73	72
Mon Dec 05 20:42:51 2016	1480970571	0	72	73	72
Mon Dec 05 20:45:36 2016	1480970736	0	72	73	72
Mon Dec 05 20:44:50 2016	1480970690	0	72	73	72
Mon Dec 05 20:45:38 2016	1480970738	0	72	73	72
Mon Dec 05 20:47:06 2016	1480970826	1	72	73	72
Mon Dec 05 20:42:54 2016	1480970574	0	72	73	72
Mon Dec 05 20:47:11 2016	1480970831	2	71	73	71
Mon Dec 05 20:45:38 2016	1480970738	0	72	73	70
Mon Dec 05 20:45:41 2016	1480970741	1	72	73	72
Mon Dec 05 20:47:09 2016	1480970829	0	72	73	72
Mon Dec 05 20:43:13 2016	1480970593	0	72	73	72
Mon Dec 05 20:42:56 2016	1480970576	0	73	73	72
Mon Dec 05 20:46:57 2016	1480970817	0	72	73	72
Mon Dec 05 20:42:53 2016	1480970573	0	72	73	71
Mon Dec 05 20:43:03 2016	1480970583	0	72	73	72
Mon Dec 05 20:42:51 2016	1480970571	0	72	73	72
Mon Dec 05 20:45:45 2016	1480970745	1	72	73	70
Mon Dec 05 20:47:03 2016	1480970823	0	72	73	72
Mon Dec 05 20:46:56 2016	1480970816	0	72	73	69
Mon Dec 05 20:46:58 2016	1480970818	0	72	73	72
Mon Dec 05 20:42:53 2016	1480970573	0	72	73	72
Mon Dec 05 20:43:32 2016	1480970612	0	72	73	72
Mon Dec 05 20:47:33 2016	1480970853	0	72	73	72
Mon Dec 05 20:45:06 2016	1480970706	1	72	73	72
Mon Dec 05 20:45:33 2016	1480970733	1	72	73	72
Mon Dec 05 20:47:28 2016	1480970848	0	72	73	72
Mon Dec 05 20:43:40 2016	1480970620	0	72	73	72
Mon Dec 05 20:43:00 2016	1480970580	0	72	73	70
Mon Dec 05 20:43:03 2016	1480970583	0	72	73	70
Mon Dec 05 20:43:42 2016	1480970622	0	72	73	72
Mon Dec 05 20:45:03 2016	1480970703	0	72	73	72
Mon Dec 05 20:43:45 2016	1480970625	0	72	73	72
Mon Dec 05 20:42:46 2016	1480970566	1	72	73	72
Mon Dec 05 20:47:40 2016	1480970860	0	72	73	72
Mon Dec 05 20:45:31 2016	1480970731	0	72	73	72
Mon Dec 05 20:46:55 2016	1480970815	0	72	73	72
Mon Dec 05 20:43:15 2016	1480970595	0	73	73	72
Mon Dec 05 20:42:53 2016	1480970573	0	72	73	72
Mon Dec 05 20:43:31 2016	1480970611	1	72	73	72
Mon Dec 05 20:46:58 2016	1480970818	0	72	73	70
Mon Dec 05 20:43:27 2016	1480970607	0	72	73	69
Mon Dec 05 20:46:54 2016	1480970814	0	72	73	71
Mon Dec 05 20:42:54 2016	1480970574	0	72	73	72
Mon Dec 05 20:42:51 2016	1480970571	0	72	73	70
Mon Dec 05 20:43:41 2016	1480970621	1	72	73	72
Mon Dec 05 20:42:53 2016	1480970573	0	72	73	72
Mon Dec 05 20:43:32 2016	1480970612	0	72	73	72
Mon Dec 05 20:45:31 2016	1480970731	0	72	73	72
Mon Dec 05 20:47:00 2016	1480970820	1	72	73	72
Mon Dec 05 20:45:44 2016	1480970744	0	73	73	72
Mon Dec 05 20:45:41 2016	1480970741	1	72	73	72
Mon Dec 05 20:46:56 2016	1480970816	0	72	73	72
Mon Dec 05 20:45:06 2016	1480970706	0	72	73	72
Mon Dec 05 20:43:14 2016	1480970594	0	72	73	69
Mon Dec 05 20:47:38 2016	1480970858	0	72	73	70
Mon Dec 05 20:47:23 2016	1480970843	0	73	73	72
Mon Dec 05 20:43:01 2016	1480970581	1	72	73	72
Mon Dec 05 20:42:51 2016	1480970571	0	73	73	73
Mon Dec 05 20:45:03 2016	1480970703	1	72	73	72
Mon Dec 05 20:46:55 2016	1480970815	0	72	73	72
Mon Dec 05 20:44:50 2016	1480970690	0	72	73	72
Mon Dec 05 20:46:56 2016	1480970816	0	73	73	72
Mon Dec 05 20:45:38 2016	1480970738	1	72	73	72
Mon Dec 05 20:45:24 2016	1480970724	1	72	73	72
Mon Dec 05 20:42:54 2016	1480970574	0	72	73	72
Mon Dec 05 20:42:53 2016	1480970573	0	73	73	72
Mon Dec 05 20:47:28 2016	1480970848	0	72	73	72
Mon Dec 05 20:45:03 2016	1480970703	1	72	73	72
Mon Dec 05 20:47:03 2016	1480970823	0	73	73	72
Mon Dec 05 20:43:45 2016	1480970625	0	72	73	70
Mon Dec 05 20:43:25 2016	1480970605	1	72	73	72
Mon Dec 05 20:47:17 2016	1480970837	0	72	73	72
Mon Dec 05 20:47:16 2016	1480970836	0	72	73	72
Mon Dec 05 20:45:32 2016	1480970732	0	72	73	72
Mon Dec 05 20:45:45 2016	1480970745	0	73	73	72
Mon Dec 05 20:43:45 2016	1480970625	0	72	73	72
Mon Dec 05 20:43:39 2016	1480970619	0	72	73	72
Mon Dec 05 20:44:49 2016	1480970689	0	72	73	71
Mon Dec 05 20:45:45 2016	1480970745	1	72	73	72
Mon Dec 05 20:46:57 2016	1480970817	0	72	73	72
Mon Dec 05 20:45:32 2016	1480970732	0	73	73	72
Mon Dec 05 20:43:12 2016	1480970592	0	73	73	72
Mon Dec 05 20:45:39 2016	1480970739	0	73	73	73
Mon Dec 05 20:47:21 2016	1480970841	1	72	73	72
Mon Dec 05 20:47:07 2016	1480970827	0	72	73	72
Mon Dec 05 20:45:40 2016	1480970740	0	72	73	72
Mon Dec 05 20:47:16 2016	1480970836	0	72	73	72
Mon Dec 05 20:45:46 2016	1480970746	0	73	73	72
Mon Dec 05 20:45:14 2016	1480970714	0	72	73	72
Mon Dec 05 20:45:31 2016	1480970731	0	73	73	73
Mon Dec 05 20:45:25 2016	1480970725	0	73	73	71
Mon Dec 05 20:45:03 2016	1480970703	2	71	73	71
Mon Dec 05 20:43:41 2016	1480970621	0	73	73	72
Mon Dec 05 20:47:23 2016	1480970843	0	73	73	73
Mon Dec 05 20:45:11 2016	1480970711	0	73	73	70
Mon Dec 05 20:46:51 2016	1480970811	0	73	73	71
Mon Dec 05 20:43:03 2016	1480970583	1	72	73	72
Mon Dec 05 20:46:55 2016	1480970815	1	72	73	72
Mon Dec 05 20:45:06 2016	1480970706	0	72	73	72
Mon Dec 05 20:44:58 2016	1480970698	0	73	73	73
Mon Dec 05 20:47:43 2016	1480970863	0	73	73	73
Mon Dec 05 20:45:25 2016	1480970725	0	73	73	72
Mon Dec 05 20:45:06 2016	1480970706	0	73	73	73
Mon Dec 05 20:47:16 2016	1480970836	0	73	73	68
Mon Dec 05 20:46:54 2016	1480970814	1	72	73	72
Mon Dec 05 20:45:45 2016	1480970745	1	72	73	72
Mon Dec 05 20:43:03 2016	1480970583	0	72	73	72
Mon Dec 05 20:45:06 2016	1480970706	0	73	73	70
Mon Dec 05 20:47:39 2016	1480970859	0	73	73	72
Mon Dec 05 20:45:08 2016	1480970708	1	72	73	72
Mon Dec 05 20:43:44 2016	1480970624	0	73	73	73
Mon Dec 05 20:47:39 2016	1480970859	0	73	73	73
Mon Dec 05 20:47:01 2016	1480970821	0	73	73	73
Mon Dec 05 20:45:08 2016	1480970708	0	72	73	72
Mon Dec 05 20:43:18 2016	1480970598	1	72	73	72
Mon Dec 05 20:47:27 2016	1480970847	0	73	73	72
Mon Dec 05 20:45:31 2016	1480970731	0	73	73	70
Mon Dec 05 20:47:23 2016	1480970843	0	73	73	72
Mon Dec 05 20:43:42 2016	1480970622	0	73	73	73
Mon Dec 05 20:45:30 2016	1480970730	0	73	73	72
Mon Dec 05 20:43:17 2016	1480970597	0	73	73	72
Mon Dec 05 20:43:12 2016	1480970592	0	72	73	72
Mon Dec 05 20:45:31 2016	1480970731	0	73	73	73
Mon Dec 05 20:47:22 2016	1480970842	0	73	73	73
Mon Dec 05 20:42:56 2016	1480970576	1	72	73	72
Mon Dec 05 20:43:45 2016	1480970625	0	73	73	73
Mon Dec 05 20:47:04 2016	1480970824	0	73	73	73
Mon Dec 05 20:42:57 2016	1480970577	0	73	73	73
Mon Dec 05 20:47:26 2016	1480970846	1	72	73	72
Mon Dec 05 20:46:59 2016	1480970819	0	73	73	73
Mon Dec 05 20:44:58 2016	1480970698	0	73	73	73
Mon Dec 05 20:44:49 2016	1480970689	0	73	73	70
Mon Dec 05 20:47:26 2016	1480970846	0	73	73	73
Mon Dec 05 20:45:03 2016	1480970703	0	73	73	73
Mon Dec 05 20:43:45 2016	1480970625	0	73	73	73
Mon Dec 05 20:43:25 2016	1480970605	0	73	73	73
Mon Dec 05 20:47:27 2016	1480970847	0	73	73	69
Mon Dec 05 20:43:31 2016	1480970611	0	73	73	69
Mon Dec 05 20:45:08 2016	1480970708	0	73	73	72
Mon Dec 05 20:47:23 2016	1480970843	0	73	73	73
Mon Dec 05 20:46:56 2016	1480970816	0	73	73	71
Mon Dec 05 20:47:00 2016	1480970820	3	70	73	70
Mon Dec 05 20:45:20 2016	1480970720	0	73	73	70
Mon Dec 05 20:44:50 2016	1480970690	0	73	73	73
Mon Dec 05 20:45:37 2016	1480970737	1	72	73	72
Mon Dec 05 20:45:09 2016	1480970709	1	72	73	70
Mon Dec 05 20:47:06 2016	1480970826	0	73	73	72
Mon Dec 05 20:45:41 2016	1480970741	0	73	73	72
Mon Dec 05 20:42:45 2016	1480970565	1	72	73	72
Mon Dec 05 20:45:05 2016	1480970705	0	73	73	72
Mon Dec 05 20:43:42 2016	1480970622	0	73	73	73
Mon Dec 05 20:45:44 2016	1480970744	0	73	73	72
Mon Dec 05 20:42:46 2016	1480970566	1	72	73	72
Mon Dec 05 20:47:06 2016	1480970826	0	73	73	72
Mon Dec 05 20:43:03 2016	1480970583	2	71	73	71
Mon Dec 05 20:46:52 2016	1480970812	1	72	73	72
Mon Dec 05 20:47:21 2016	1480970841	0	73	73	72
Mon Dec 05 20:43:44 2016	1480970624	0	73	73	72
Mon Dec 05 20:46:51 2016	1480970811	0	73	73	73
Mon Dec 05 20:43:25 2016	1480970605	0	73	73	73
Mon Dec 05 20:45:32 2016	1480970732	0	73	73	73
Mon Dec 05 20:47:16 2016	1480970836	0	73	73	73
Mon Dec 05 20:45:42 2016	1480970742	5	68	73	68
Mon Dec 05 20:47:04 2016	1480970824	0	73	73	73
Mon Dec 05 20:42:51 2016	1480970571	0	73	73	73
Mon Dec 05 20:47:16 2016	1480970836	0	73	73	71
Mon Dec 05 20:42:45 2016	1480970565	0	73	73	73
Mon Dec 05 20:45:04 2016	1480970704	0	73	73	73
Mon Dec 05 20:42:46 2016	1480970566	0	73	73	71
Mon Dec 05 20:43:03 2016	1480970583	0	73	73	69
Mon Dec 05 20:45:08 2016	1480970708	0	73	73	73
Mon Dec 05 20:43:31 2016	1480970611	0	73	73	73
Mon Dec 05 20:45:15 2016	1480970715	0	73	73	70
Mon Dec 05 20:45:31 2016	1480970731	0	73	73	71
Mon Dec 05 20:47:11 2016	1480970831	0	73	73	73
Mon Dec 05 20:45:38 2016	1480970738	0	73	73	73
Mon Dec 05 20:47:04 2016	1480970824	1	72	73	72
Mon Dec 05 20:43:03 2016	1480970583	0	73	73	72
Mon Dec 05 20:45:40 2016	1480970740	1	72	73	72
Mon Dec 05 20:47:41 2016	1480970861	0	73	73	73
Mon Dec 05 20:45:06 2016	1480970706	0	73	73	73
Mon Dec 05 20:42:46 2016	1480970566	0	73	73	73
Mon Dec 05 20:47:39 2016	1480970859	0	73	73	73
Mon Dec 05 20:43:44 2016	1480970624	1	72	73	71
Mon Dec 05 20:45:40 2016	1480970740	0	73	73	73
Mon Dec 05 20:47:27 2016	1480970847	0	73	73	73
Mon Dec 05 20:43:40 2016	1480970620	6	67	73	67
Mon Dec 05 20:45:31 2016	1480970731	0	73	73	72
Mon Dec 05 20:47:07 2016	1480970827	1	73	73	72
Mon Dec 05 20:45:31 2016	1480970731	0	73	73	73
Mon Dec 05 20:45:09 2016	1480970709	0	73	73	73
Mon Dec 05 20:45:31 2016	1480970731	0	73	73	73
Mon Dec 05 20:46:55 2016	1480970815	0	73	73	68
Mon Dec 05 20:45:04 2016	1480970704	0	73	73	73
Mon Dec 05 20:45:31 2016	1480970731	0	73	73	70
Mon Dec 05 20:43:18 2016	1480970598	0	73	73	68
Mon Dec 05 20:43:00 2016	1480970580	0	73	73	73
Mon Dec 05 20:47:26 2016	1480970846	0	73	73	73
Mon Dec 05 20:47:39 2016	1480970859	0	73	73	72
Mon Dec 05 20:45:25 2016	1480970725	0	73	73	73
Mon Dec 05 20:47:23 2016	1480970843	0	73	73	73
Mon Dec 05 20:47:07 2016	1480970827	0	73	73	73
Mon Dec 05 20:45:06 2016	1480970706	0	73	73	73
Mon Dec 05 20:47:31 2016	1480970851	0	73	73	73
Mon Dec 05 20:45:40 2016	1480970740	1	72	73	72
Mon Dec 05 20:45:41 2016	1480970741	0	73	73	73
Mon Dec 05 20:43:40 2016	1480970620	1	72	73	72
Mon Dec 05 20:45:38 2016	1480970738	0	73	73	71
Mon Dec 05 20:45:03 2016	1480970703	0	73	73	73
Mon Dec 05 20:43:00 2016	1480970580	0	73	73	73
Mon Dec 05 20:45:11 2016	1480970711	0	73	73	73
Mon Dec 05 20:42:51 2016	1480970571	0	73	73	73
Mon Dec 05 20:47:42 2016	1480970862	0	73	73	73
Mon Dec 05 20:46:56 2016	1480970816	0	73	73	73
Mon Dec 05 20:45:37 2016	1480970737	1	72	73	72
Mon Dec 05 20:45:46 2016	1480970746	0	73	73	73
Mon Dec 05 20:42:51 2016	1480970571	0	73	73	73
Mon Dec 05 20:45:16 2016	1480970716	0	73	73	73
Mon Dec 05 20:47:21 2016	1480970841	0	73	73	73
Mon Dec 05 20:43:01 2016	1480970581	0	73	73	73
Mon Dec 05 20:47:09 2016	1480970829	0	73	73	73
Mon Dec 05 20:44:50 2016	1480970690	0	73	73	71
Mon Dec 05 20:47:05 2016	1480970825	0	73	73	71
Mon Dec 05 20:45:31 2016	1480970731	0	73	73	69
Mon Dec 05 20:47:26 2016	1480970846	0	73	73	73
Mon Dec 05 20:44:57 2016	1480970697	1	73	73	73
Mon Dec 05 20:42:56 2016	1480970576	0	73	73	73
Mon Dec 05 20:45:32 2016	1480970732	1	72	73	72
Mon Dec 05 20:47:29 2016	1480970849	0	73	73	70
Mon Dec 05 20:47:16 2016	1480970836	0	73	73	73
Mon Dec 05 20:47:06 2016	1480970826	0	73	73	73
Mon Dec 05 20:47:41 2016	1480970861	1	72	73	72
Mon Dec 05 20:45:03 2016	1480970703	1	72	73	72
Mon Dec 05 20:45:03 2016	1480970703	0	73	73	70
Mon Dec 05 20:43:39 2016	1480970619	0	73	73	72
Mon Dec 05 20:45:16 2016	1480970716	2	71	73	71
Mon Dec 05 20:47:16 2016	1480970836	0	73	73	72
Mon Dec 05 20:47:31 2016	1480970851	0	73	73	73
Mon Dec 05 20:47:01 2016	1480970821	0	73	73	72
Mon Dec 05 20:46:56 2016	1480970816	1	72	73	72
Mon Dec 05 20:47:09 2016	1480970829	0	73	73	73
Mon Dec 05 20:45:45 2016	1480970745	0	73	73	73
Mon Dec 05 20:45:45 2016	1480970745	0	73	73	73
Mon Dec 05 20:45:41 2016	1480970741	0	73	73	73
Mon Dec 05 20:45:11 2016	1480970711	0	73	73	73
Mon Dec 05 20:47:38 2016	1480970858	0	73	73	71
Mon Dec 05 20:45:26 2016	1480970726	2	71	73	71
Mon Dec 05 20:45:06 2016	1480970706	7	66	73	66
Mon Dec 05 20:42:59 2016	1480970579	1	73	73	71
Mon Dec 05 20:47:39 2016	1480970859	1	72	73	72
Mon Dec 05 20:42:56 2016	1480970576	0	73	73	73
Mon Dec 05 20:43:01 2016	1480970581	0	73	73	73
Mon Dec 05 20:47:07 2016	1480970827	0	73	73	73
Mon Dec 05 20:45:30 2016	1480970730	0	73	73	73
Mon Dec 05 20:42:55 2016	1480970575	1	73	73	73
Mon Dec 05 20:43:14 2016	1480970594	0	73	73	73
Mon Dec 05 20:45:31 2016	1480970731	1	73	73	73
Mon Dec 05 20:45:26 2016	1480970726	0	73	73	73
Mon Dec 05 20:45:37 2016	1480970737	0	73	73	73
Mon Dec 05 20:46:55 2016	1480970815	0	73	73	71
Mon Dec 05 20:43:03 2016	1480970583	0	73	73	73
Mon Dec 05 20:42:54 2016	1480970574	1	73	73	73
Mon Dec 05 20:43:13 2016	1480970593	0	73	73	73
Mon Dec 05 20:46:56 2016	1480970816	0	73	73	73
Mon Dec 05 20:46:57 2016	1480970817	0	73	73	73
Mon Dec 05 20:47:42 2016	1480970862	1	73	73	73
Mon Dec 05 20:47:07 2016	1480970827	0	73	73	73
Mon Dec 05 20:43:40 2016	1480970620	9	64	73	64
Mon Dec 05 20:45:41 2016	1480970741	1	73	73	72
Mon Dec 05 20:45:17 2016	1480970717	1	72	73	72
Mon Dec 05 20:43:41 2016	1480970621	1	72	73	72
Mon Dec 05 20:46:58 2016	1480970818	0	73	73	73
Mon Dec 05 20:43:03 2016	1480970583	0	73	73	73
Mon Dec 05 20:43:37 2016	1480970617	0	73	73	73
Mon Dec 05 20:43:05 2016	1480970585	0	73	73	73
Mon Dec 05 20:43:45 2016	1480970625	0	73	73	73
Mon Dec 05 20:43:41 2016	1480970621	0	73	73	73
Mon Dec 05 20:44:49 2016	1480970689	0	73	73	73
Mon Dec 05 20:47:07 2016	1480970827	1	73	73	73
Mon Dec 05 20:46:55 2016	1480970815	0	73	73	71
Mon Dec 05 20:42:45 2016	1480970565	0	73	73	73
Mon Dec 05 20:47:41 2016	1480970861	0	73	73	73
Mon Dec 05 20:42:56 2016	1480970576	0	73	73	73
Mon Dec 05 20:47:36 2016	1480970856	0	73	73	73
Mon Dec 05 20:43:06 2016	1480970586	0	73	73	73
Mon Dec 05 20:47:17 2016	1480970837	0	73	73	71
Mon Dec 05 20:43:15 2016	1480970595	0	73	73	73
Mon Dec 05 20:47:21 2016	1480970841	0	73	73	73
Mon Dec 05 20:43:14 2016	1480970594	0	73	73	73
Mon Dec 05 20:47:07 2016	1480970827	0	73	73	73
Mon Dec 05 20:43:37 2016	1480970617	0	73	73	73
Mon Dec 05 20:47:31 2016	1480970851	0	73	73	73
Mon Dec 05 20:45:06 2016	1480970706	0	73	73	73
Mon Dec 05 20:47:26 2016	1480970846	0	73	73	73
Mon Dec 05 20:46:55 2016	1480970815	0	73	73	73
Mon Dec 05 20:46:55 2016	1480970815	0	73	73	73
Mon Dec 05 20:46:51 2016	1480970811	0	73	73	73
Mon Dec 05 20:45:32 2016	1480970732	0	73	73	73
Mon Dec 05 20:44:58 2016	1480970698	0	73	73	73
Mon Dec 05 20:45:38 2016	1480970738	0	73	73	73
Mon Dec 05 20:47:04 2016	1480970824	0	73	73	73
Mon Dec 05 20:42:55 2016	1480970575	0	73	73	73
Mon Dec 05 20:43:13 2016	1480970593	0	73	73	71
Mon Dec 05 20:46:54 2016	1480970814	0	73	73	71
Mon Dec 05 20:45:20 2016	1480970720	0	73	73	70
Mon Dec 05 20:45:38 2016	1480970738	1	73	73	71
Mon Dec 05 20:47:03 2016	1480970823	0	73	73	73
Mon Dec 05 20:42:55 2016	1480970575	1	73	73	72
Mon Dec 05 20:46:58 2016	1480970818	0	73	73	73
Mon Dec 05 20:43:44 2016	1480970624	0	73	73	73
Mon Dec 05 20:43:41 2016	1480970621	1	73	73	73
Mon Dec 05 20:47:26 2016	1480970846	0	73	73	73
Mon Dec 05 20:45:32 2016	1480970732	0	73	73	73
Mon Dec 05 20:43:06 2016	1480970586	1	73	73	73
Mon Dec 05 20:47:28 2016	1480970848	0	73	73	73
Mon Dec 05 20:47:16 2016	1480970836	0	73	73	73
Mon Dec 05 20:47:05 2016	1480970825	0	73	73	70
Mon Dec 05 20:45:04 2016	1480970704	1	73	73	73
Mon Dec 05 20:45:46 2016	1480970746	0	73	73	73
Mon Dec 05 20:47:43 2016	1480970863	0	73	73	73
Mon Dec 05 20:45:23 2016	1480970723	0	73	73	73
Mon Dec 05 20:42:51 2016	1480970571	0	73	73	73
Mon Dec 05 20:47:39 2016	1480970859	0	73	73	73
Mon Dec 05 20:45:03 2016	1480970703	0	73	73	71
Mon Dec 05 20:42:51 2016	1480970571	0	73	73	73
Mon Dec 05 20:47:04 2016	1480970824	0	73	73	73
Mon Dec 05 20:47:09 2016	1480970829	0	73	73	73
Mon Dec 05 20:47:24 2016	1480970844	0	73	73	73
Mon Dec 05 20:47:04 2016	1480970824	0	73	73	73
Mon Dec 05 20:45:11 2016	1480970711	0	73	73	71
Mon Dec 05 20:42:57 2016	1480970577	0	73	73	73
Mon Dec 05 20:47:03 2016	1480970823	0	73	73	73
Mon Dec 05 20:45:36 2016	1480970736	1	73	73	73
Mon Dec 05 20:45:09 2016	1480970709	0	73	73	73
Mon Dec 05 20:45:31 2016	1480970731	0	73	73	70
Mon Dec 05 20:45:17 2016	1480970717	0	73	73	73
Mon Dec 05 20:45:08 2016	1480970708	0	73	73	73
Mon Dec 05 20:45:06 2016	1480970706	0	73	73	73
Mon Dec 05 20:47:21 2016	1480970841	1	72	73	70
Mon Dec 05 20:47:23 2016	1480970843	0	73	73	73
Mon Dec 05 20:45:44 2016	1480970744	1	73	73	73
Mon Dec 05 20:47:09 2016	1480970829	0	73	73	73
Mon Dec 05 20:43:01 2016	1480970581	0	73	73	73
Mon Dec 05 20:46:58 2016	1480970818	1	73	73	73
Mon Dec 05 20:45:44 2016	1480970744	1	73	73	73
Mon Dec 05 20:45:30 2016	1480970730	0	73	73	73
Mon Dec 05 20:45:31 2016	1480970731	0	73	73	73
