starttime	seconds	ctime	dtime	ttime	wait
Mon Dec 05 20:34:57 2016	1480970097	1	3	3	3
Mon Dec 05 20:34:56 2016	1480970096	0	3	3	3
Mon Dec 05 20:33:19 2016	1480969999	0	3	3	3
Mon Dec 05 20:32:48 2016	1480969968	0	3	3	3
Mon Dec 05 20:34:48 2016	1480970088	0	3	3	3
Mon Dec 05 20:34:56 2016	1480970096	1	3	3	2
Mon Dec 05 20:32:50 2016	1480969970	0	3	3	3
Mon Dec 05 20:33:22 2016	1480970002	1	3	3	3
Mon Dec 05 20:33:30 2016	1480970010	0	3	3	3
Mon Dec 05 20:32:50 2016	1480969970	0	3	3	3
Mon Dec 05 20:34:57 2016	1480970097	0	3	3	3
Mon Dec 05 20:33:29 2016	1480970009	0	3	3	3
Mon Dec 05 20:34:56 2016	1480970096	1	3	3	2
Mon Dec 05 20:34:57 2016	1480970097	0	3	3	3
Mon Dec 05 20:34:50 2016	1480970090	0	3	3	3
Mon Dec 05 20:34:48 2016	1480970088	0	3	3	3
Mon Dec 05 20:33:29 2016	1480970009	0	3	3	3
Mon Dec 05 20:33:27 2016	1480970007	0	3	3	3
Mon Dec 05 20:33:19 2016	1480969999	0	3	3	3
Mon Dec 05 20:33:13 2016	1480969993	0	3	3	3
Mon Dec 05 20:32:50 2016	1480969970	0	3	3	3
Mon Dec 05 20:33:27 2016	1480970007	0	3	3	3
Mon Dec 05 20:34:56 2016	1480970096	0	3	3	3
Mon Dec 05 20:33:16 2016	1480969996	0	3	3	3
Mon Dec 05 20:32:50 2016	1480969970	0	3	3	3
Mon Dec 05 20:34:51 2016	1480970091	0	3	3	3
Mon Dec 05 20:33:18 2016	1480969998	0	3	3	3
Mon Dec 05 20:33:22 2016	1480970002	0	3	3	3
Mon Dec 05 20:32:48 2016	1480969968	0	3	3	3
Mon Dec 05 20:33:27 2016	1480970007	0	3	3	3
Mon Dec 05 20:34:51 2016	1480970091	0	3	3	3
Mon Dec 05 20:33:20 2016	1480970000	0	3	3	3
Mon Dec 05 20:34:48 2016	1480970088	0	3	3	3
Mon Dec 05 20:34:50 2016	1480970090	1	3	3	3
Mon Dec 05 20:33:18 2016	1480969998	0	3	3	3
Mon Dec 05 20:34:57 2016	1480970097	0	3	3	3
Mon Dec 05 20:34:49 2016	1480970089	0	3	3	3
Mon Dec 05 20:33:30 2016	1480970010	0	3	3	3
Mon Dec 05 20:32:47 2016	1480969967	0	3	3	3
Mon Dec 05 20:34:57 2016	1480970097	0	3	3	3
Mon Dec 05 20:34:50 2016	1480970090	0	3	3	3
Mon Dec 05 20:33:27 2016	1480970007	0	3	3	3
Mon Dec 05 20:33:11 2016	1480969991	1	3	3	3
Mon Dec 05 20:33:27 2016	1480970007	0	3	3	3
Mon Dec 05 20:33:28 2016	1480970008	0	3	3	3
Mon Dec 05 20:33:07 2016	1480969987	0	3	3	3
Mon Dec 05 20:33:29 2016	1480970009	0	3	3	3
Mon Dec 05 20:33:29 2016	1480970009	0	3	3	3
Mon Dec 05 20:34:49 2016	1480970089	0	3	3	3
Mon Dec 05 20:33:30 2016	1480970010	0	3	3	3
Mon Dec 05 20:33:31 2016	1480970011	0	3	3	3
Mon Dec 05 20:34:56 2016	1480970096	0	3	3	3
Mon Dec 05 20:33:30 2016	1480970010	0	3	3	3
Mon Dec 05 20:33:17 2016	1480969997	0	3	3	3
Mon Dec 05 20:32:49 2016	1480969969	0	3	3	3
Mon Dec 05 20:32:57 2016	1480969977	0	3	3	3
Mon Dec 05 20:33:18 2016	1480969998	0	3	3	3
Mon Dec 05 20:34:46 2016	1480970086	0	3	3	3
Mon Dec 05 20:33:18 2016	1480969998	0	3	3	3
Mon Dec 05 20:34:57 2016	1480970097	1	3	3	2
Mon Dec 05 20:33:31 2016	1480970011	0	3	3	3
Mon Dec 05 20:33:29 2016	1480970009	0	3	3	3
Mon Dec 05 20:32:57 2016	1480969977	0	3	3	3
Mon Dec 05 20:33:21 2016	1480970001	0	3	3	3
Mon Dec 05 20:33:27 2016	1480970007	0	3	3	3
Mon Dec 05 20:33:30 2016	1480970010	0	3	3	3
Mon Dec 05 20:32:49 2016	1480969969	0	3	3	3
Mon Dec 05 20:34:57 2016	1480970097	0	3	3	3
Mon Dec 05 20:34:50 2016	1480970090	1	3	3	3
Mon Dec 05 20:33:32 2016	1480970012	0	3	3	3
Mon Dec 05 20:32:47 2016	1480969967	0	3	3	3
Mon Dec 05 20:32:47 2016	1480969967	0	3	3	3
Mon Dec 05 20:33:28 2016	1480970008	0	3	3	3
Mon Dec 05 20:33:27 2016	1480970007	1	3	3	3
Mon Dec 05 20:34:49 2016	1480970089	0	3	3	3
Mon Dec 05 20:33:23 2016	1480970003	0	3	3	3
Mon Dec 05 20:32:45 2016	1480969965	0	3	3	3
Mon Dec 05 20:33:17 2016	1480969997	0	3	3	3
Mon Dec 05 20:33:21 2016	1480970001	0	3	3	3
Mon Dec 05 20:34:50 2016	1480970090	0	3	3	3
Mon Dec 05 20:33:30 2016	1480970010	0	3	3	3
Mon Dec 05 20:34:57 2016	1480970097	0	3	3	3
Mon Dec 05 20:33:18 2016	1480969998	0	3	3	3
Mon Dec 05 20:33:24 2016	1480970004	0	3	3	3
Mon Dec 05 20:33:10 2016	1480969990	0	3	3	3
Mon Dec 05 20:33:19 2016	1480969999	0	3	3	3
Mon Dec 05 20:33:28 2016	1480970008	1	3	3	3
Mon Dec 05 20:33:08 2016	1480969988	0	3	3	3
Mon Dec 05 20:33:27 2016	1480970007	0	3	3	3
Mon Dec 05 20:34:46 2016	1480970086	1	3	3	3
Mon Dec 05 20:33:08 2016	1480969988	0	3	3	3
Mon Dec 05 20:33:30 2016	1480970010	0	3	3	3
Mon Dec 05 20:34:56 2016	1480970096	0	3	3	3
Mon Dec 05 20:33:29 2016	1480970009	0	3	3	3
Mon Dec 05 20:34:50 2016	1480970090	1	3	3	3
Mon Dec 05 20:34:50 2016	1480970090	0	3	3	3
Mon Dec 05 20:34:57 2016	1480970097	0	3	3	3
Mon Dec 05 20:34:50 2016	1480970090	0	3	3	3
Mon Dec 05 20:32:48 2016	1480969968	0	3	3	3
Mon Dec 05 20:33:29 2016	1480970009	0	3	3	3
Mon Dec 05 20:34:51 2016	1480970091	0	3	3	3
Mon Dec 05 20:33:26 2016	1480970006	1	3	3	3
Mon Dec 05 20:33:18 2016	1480969998	0	3	3	3
Mon Dec 05 20:33:29 2016	1480970009	0	3	3	3
Mon Dec 05 20:33:08 2016	1480969988	0	3	3	3
Mon Dec 05 20:33:29 2016	1480970009	1	3	3	3
Mon Dec 05 20:33:27 2016	1480970007	1	3	3	3
Mon Dec 05 20:33:19 2016	1480969999	0	3	3	3
Mon Dec 05 20:34:48 2016	1480970088	0	3	3	3
Mon Dec 05 20:33:30 2016	1480970010	1	2	3	2
Mon Dec 05 20:34:50 2016	1480970090	0	3	3	3
Mon Dec 05 20:34:48 2016	1480970088	0	3	3	3
Mon Dec 05 20:34:56 2016	1480970096	1	3	3	3
Mon Dec 05 20:33:31 2016	1480970011	0	3	3	3
Mon Dec 05 20:33:31 2016	1480970011	0	3	3	3
Mon Dec 05 20:33:10 2016	1480969990	0	3	3	3
Mon Dec 05 20:33:08 2016	1480969988	0	3	3	3
Mon Dec 05 20:34:57 2016	1480970097	0	3	3	3
Mon Dec 05 20:34:50 2016	1480970090	0	3	3	3
Mon Dec 05 20:34:46 2016	1480970086	0	3	3	3
Mon Dec 05 20:33:22 2016	1480970002	0	3	3	3
Mon Dec 05 20:33:17 2016	1480969997	0	3	3	3
Mon Dec 05 20:33:18 2016	1480969998	0	3	3	3
Mon Dec 05 20:33:29 2016	1480970009	0	3	3	3
Mon Dec 05 20:33:27 2016	1480970007	0	3	3	3
Mon Dec 05 20:34:46 2016	1480970086	1	3	3	3
Mon Dec 05 20:33:18 2016	1480969998	1	3	3	3
Mon Dec 05 20:33:10 2016	1480969990	0	3	3	3
Mon Dec 05 20:34:50 2016	1480970090	1	3	3	3
Mon Dec 05 20:33:29 2016	1480970009	0	3	3	3
Mon Dec 05 20:33:28 2016	1480970008	0	3	3	3
Mon Dec 05 20:32:49 2016	1480969969	0	3	3	3
Mon Dec 05 20:33:28 2016	1480970008	0	3	3	3
Mon Dec 05 20:32:48 2016	1480969968	1	3	3	3
Mon Dec 05 20:34:56 2016	1480970096	0	3	3	3
Mon Dec 05 20:33:17 2016	1480969997	0	3	3	3
Mon Dec 05 20:32:45 2016	1480969965	0	3	3	3
Mon Dec 05 20:34:56 2016	1480970096	1	3	3	3
Mon Dec 05 20:34:50 2016	1480970090	0	3	3	3
Mon Dec 05 20:33:27 2016	1480970007	1	3	3	3
Mon Dec 05 20:34:57 2016	1480970097	0	3	3	3
Mon Dec 05 20:33:29 2016	1480970009	0	3	3	3
Mon Dec 05 20:33:29 2016	1480970009	0	3	3	3
Mon Dec 05 20:33:21 2016	1480970001	1	3	3	3
Mon Dec 05 20:34:57 2016	1480970097	0	3	3	3
Mon Dec 05 20:34:57 2016	1480970097	0	3	3	3
Mon Dec 05 20:33:28 2016	1480970008	0	3	3	3
Mon Dec 05 20:34:50 2016	1480970090	1	3	3	3
Mon Dec 05 20:33:29 2016	1480970009	0	3	3	3
Mon Dec 05 20:32:48 2016	1480969968	0	3	3	3
Mon Dec 05 20:33:17 2016	1480969997	1	3	3	3
Mon Dec 05 20:33:30 2016	1480970010	0	3	3	3
Mon Dec 05 20:35:24 2016	1480970124	1	3	3	3
Mon Dec 05 20:33:19 2016	1480969999	0	3	3	3
Mon Dec 05 20:33:20 2016	1480970000	0	3	3	3
Mon Dec 05 20:32:48 2016	1480969968	1	3	3	3
Mon Dec 05 20:34:57 2016	1480970097	0	3	3	3
Mon Dec 05 20:33:28 2016	1480970008	1	3	3	3
Mon Dec 05 20:33:29 2016	1480970009	0	3	3	3
Mon Dec 05 20:33:28 2016	1480970008	0	3	3	3
Mon Dec 05 20:34:56 2016	1480970096	1	3	3	3
Mon Dec 05 20:34:48 2016	1480970088	0	3	3	3
Mon Dec 05 20:34:46 2016	1480970086	1	3	3	3
Mon Dec 05 20:33:27 2016	1480970007	1	3	3	3
Mon Dec 05 20:34:49 2016	1480970089	0	3	3	3
Mon Dec 05 20:32:48 2016	1480969968	1	3	3	3
Mon Dec 05 20:34:50 2016	1480970090	0	3	3	3
Mon Dec 05 20:33:17 2016	1480969997	0	3	3	3
Mon Dec 05 20:33:29 2016	1480970009	0	3	3	3
Mon Dec 05 20:33:27 2016	1480970007	0	3	3	3
Mon Dec 05 20:33:28 2016	1480970008	0	3	3	3
Mon Dec 05 20:33:07 2016	1480969987	0	3	3	3
Mon Dec 05 20:34:50 2016	1480970090	0	3	3	3
Mon Dec 05 20:33:21 2016	1480970001	0	3	3	3
Mon Dec 05 20:33:18 2016	1480969998	1	3	3	3
Mon Dec 05 20:33:27 2016	1480970007	0	3	3	3
Mon Dec 05 20:32:45 2016	1480969965	0	3	3	3
Mon Dec 05 20:33:29 2016	1480970009	1	3	3	3
Mon Dec 05 20:33:08 2016	1480969988	0	3	3	3
Mon Dec 05 20:33:32 2016	1480970012	0	3	3	3
Mon Dec 05 20:33:19 2016	1480969999	0	3	3	3
Mon Dec 05 20:33:24 2016	1480970004	0	3	3	3
Mon Dec 05 20:33:19 2016	1480969999	0	3	3	3
Mon Dec 05 20:33:30 2016	1480970010	0	3	3	3
Mon Dec 05 20:33:32 2016	1480970012	0	3	3	3
Mon Dec 05 20:33:20 2016	1480970000	0	3	3	3
Mon Dec 05 20:33:08 2016	1480969988	0	3	3	3
Mon Dec 05 20:34:49 2016	1480970089	0	3	3	3
Mon Dec 05 20:33:18 2016	1480969998	0	3	3	3
Mon Dec 05 20:32:48 2016	1480969968	1	3	3	3
Mon Dec 05 20:34:50 2016	1480970090	0	3	3	3
Mon Dec 05 20:33:27 2016	1480970007	1	3	3	3
Mon Dec 05 20:33:28 2016	1480970008	0	3	3	3
Mon Dec 05 20:33:29 2016	1480970009	0	3	3	3
Mon Dec 05 20:33:19 2016	1480969999	0	3	3	3
Mon Dec 05 20:34:57 2016	1480970097	0	3	3	3
Mon Dec 05 20:33:19 2016	1480969999	0	3	3	3
Mon Dec 05 20:33:32 2016	1480970012	0	3	3	3
Mon Dec 05 20:33:29 2016	1480970009	0	3	3	3
Mon Dec 05 20:33:29 2016	1480970009	0	3	3	3
Mon Dec 05 20:33:08 2016	1480969988	0	3	3	3
Mon Dec 05 20:32:49 2016	1480969969	1	3	3	3
Mon Dec 05 20:34:56 2016	1480970096	1	3	3	3
Mon Dec 05 20:33:19 2016	1480969999	0	3	3	3
Mon Dec 05 20:32:57 2016	1480969977	0	3	3	3
Mon Dec 05 20:33:29 2016	1480970009	1	3	3	3
Mon Dec 05 20:34:57 2016	1480970097	0	3	3	3
Mon Dec 05 20:33:24 2016	1480970004	0	3	3	3
Mon Dec 05 20:34:50 2016	1480970090	0	3	3	3
Mon Dec 05 20:34:48 2016	1480970088	0	3	3	3
Mon Dec 05 20:34:49 2016	1480970089	0	3	3	3
Mon Dec 05 20:34:49 2016	1480970089	0	3	3	3
Mon Dec 05 20:33:27 2016	1480970007	0	3	3	3
Mon Dec 05 20:33:28 2016	1480970008	0	3	3	3
Mon Dec 05 20:33:19 2016	1480969999	0	3	3	3
Mon Dec 05 20:33:21 2016	1480970001	0	3	3	3
Mon Dec 05 20:33:18 2016	1480969998	0	3	3	3
Mon Dec 05 20:33:30 2016	1480970010	0	3	3	3
Mon Dec 05 20:34:50 2016	1480970090	1	3	3	2
Mon Dec 05 20:32:50 2016	1480969970	0	3	3	3
Mon Dec 05 20:33:24 2016	1480970004	0	3	3	3
Mon Dec 05 20:33:19 2016	1480969999	0	3	3	3
Mon Dec 05 20:33:27 2016	1480970007	0	3	3	3
Mon Dec 05 20:33:22 2016	1480970002	0	3	3	3
Mon Dec 05 20:34:46 2016	1480970086	0	3	3	3
Mon Dec 05 20:34:50 2016	1480970090	0	3	3	3
Mon Dec 05 20:33:19 2016	1480969999	0	3	3	3
Mon Dec 05 20:33:21 2016	1480970001	0	3	3	3
Mon Dec 05 20:33:11 2016	1480969991	0	3	3	3
Mon Dec 05 20:33:07 2016	1480969987	0	3	3	3
Mon Dec 05 20:32:50 2016	1480969970	0	3	3	3
Mon Dec 05 20:34:50 2016	1480970090	1	3	3	3
Mon Dec 05 20:33:17 2016	1480969997	0	3	3	3
Mon Dec 05 20:33:30 2016	1480970010	0	3	3	3
Mon Dec 05 20:32:50 2016	1480969970	0	3	3	3
Mon Dec 05 20:33:22 2016	1480970002	0	3	3	3
Mon Dec 05 20:33:19 2016	1480969999	0	3	3	3
Mon Dec 05 20:33:29 2016	1480970009	0	3	3	3
Mon Dec 05 20:33:10 2016	1480969990	0	3	3	3
Mon Dec 05 20:33:28 2016	1480970008	1	3	3	3
Mon Dec 05 20:33:27 2016	1480970007	1	3	3	3
Mon Dec 05 20:33:19 2016	1480969999	0	3	3	3
Mon Dec 05 20:34:50 2016	1480970090	0	3	3	3
Mon Dec 05 20:33:19 2016	1480969999	0	3	3	3
Mon Dec 05 20:33:29 2016	1480970009	1	3	3	3
Mon Dec 05 20:33:31 2016	1480970011	0	3	3	3
Mon Dec 05 20:33:18 2016	1480969998	0	3	3	3
Mon Dec 05 20:33:20 2016	1480970000	0	3	3	3
Mon Dec 05 20:34:46 2016	1480970086	0	3	3	3
Mon Dec 05 20:33:17 2016	1480969997	0	3	3	3
Mon Dec 05 20:33:29 2016	1480970009	0	3	3	3
Mon Dec 05 20:34:50 2016	1480970090	0	3	3	3
Mon Dec 05 20:33:29 2016	1480970009	1	3	3	3
Mon Dec 05 20:33:30 2016	1480970010	0	3	3	3
Mon Dec 05 20:34:56 2016	1480970096	0	3	3	3
Mon Dec 05 20:34:48 2016	1480970088	0	3	3	3
Mon Dec 05 20:33:29 2016	1480970009	0	3	3	3
Mon Dec 05 20:32:49 2016	1480969969	0	3	3	3
Mon Dec 05 20:34:56 2016	1480970096	0	3	3	3
Mon Dec 05 20:34:49 2016	1480970089	0	3	3	3
Mon Dec 05 20:33:07 2016	1480969987	0	3	3	3
Mon Dec 05 20:34:48 2016	1480970088	0	3	3	3
Mon Dec 05 20:32:48 2016	1480969968	1	3	3	3
Mon Dec 05 20:33:20 2016	1480970000	0	3	3	3
Mon Dec 05 20:33:23 2016	1480970003	0	3	3	3
Mon Dec 05 20:33:28 2016	1480970008	1	3	3	3
Mon Dec 05 20:34:57 2016	1480970097	0	3	3	3
Mon Dec 05 20:33:19 2016	1480969999	0	3	3	3
Mon Dec 05 20:32:57 2016	1480969977	0	3	3	3
Mon Dec 05 20:33:19 2016	1480969999	0	3	3	3
Mon Dec 05 20:33:24 2016	1480970004	1	3	3	3
Mon Dec 05 20:33:20 2016	1480970000	0	3	3	3
Mon Dec 05 20:33:28 2016	1480970008	0	3	3	3
Mon Dec 05 20:33:17 2016	1480969997	0	3	3	3
Mon Dec 05 20:32:48 2016	1480969968	0	3	3	3
Mon Dec 05 20:33:22 2016	1480970002	1	3	3	3
Mon Dec 05 20:33:24 2016	1480970004	0	3	3	3
Mon Dec 05 20:33:30 2016	1480970010	0	3	3	3
Mon Dec 05 20:32:55 2016	1480969975	1	3	3	3
Mon Dec 05 20:33:27 2016	1480970007	1	3	3	3
Mon Dec 05 20:33:32 2016	1480970012	0	3	3	3
Mon Dec 05 20:33:29 2016	1480970009	1	3	3	3
Mon Dec 05 20:33:22 2016	1480970002	0	3	3	3
Mon Dec 05 20:33:29 2016	1480970009	1	3	3	3
Mon Dec 05 20:33:17 2016	1480969997	1	3	3	3
Mon Dec 05 20:34:51 2016	1480970091	0	3	3	3
Mon Dec 05 20:32:47 2016	1480969967	1	3	3	3
Mon Dec 05 20:33:27 2016	1480970007	0	3	3	3
Mon Dec 05 20:33:28 2016	1480970008	1	3	3	3
Mon Dec 05 20:34:46 2016	1480970086	0	3	3	3
Mon Dec 05 20:34:50 2016	1480970090	0	3	3	3
Mon Dec 05 20:33:30 2016	1480970010	0	3	3	3
Mon Dec 05 20:33:22 2016	1480970002	1	3	3	3
Mon Dec 05 20:34:56 2016	1480970096	1	3	3	3
Mon Dec 05 20:33:29 2016	1480970009	0	3	3	3
Mon Dec 05 20:34:57 2016	1480970097	0	3	3	3
Mon Dec 05 20:34:50 2016	1480970090	1	3	3	2
Mon Dec 05 20:33:30 2016	1480970010	0	3	3	3
Mon Dec 05 20:34:57 2016	1480970097	0	3	3	3
Mon Dec 05 20:33:19 2016	1480969999	0	3	3	3
Mon Dec 05 20:33:18 2016	1480969998	0	3	3	3
Mon Dec 05 20:33:27 2016	1480970007	0	3	3	3
Mon Dec 05 20:33:28 2016	1480970008	0	3	3	3
Mon Dec 05 20:33:24 2016	1480970004	0	3	3	3
Mon Dec 05 20:33:26 2016	1480970006	1	3	3	3
Mon Dec 05 20:33:29 2016	1480970009	0	3	3	3
Mon Dec 05 20:32:45 2016	1480969965	1	3	3	3
Mon Dec 05 20:33:20 2016	1480970000	0	3	3	3
Mon Dec 05 20:34:56 2016	1480970096	0	3	3	3
Mon Dec 05 20:32:55 2016	1480969975	0	3	3	3
Mon Dec 05 20:34:57 2016	1480970097	0	3	3	3
Mon Dec 05 20:33:27 2016	1480970007	0	3	3	3
Mon Dec 05 20:32:50 2016	1480969970	0	3	3	3
Mon Dec 05 20:33:20 2016	1480970000	0	3	3	3
Mon Dec 05 20:34:50 2016	1480970090	0	3	3	3
Mon Dec 05 20:33:13 2016	1480969993	0	3	3	3
Mon Dec 05 20:33:21 2016	1480970001	0	3	3	3
Mon Dec 05 20:34:57 2016	1480970097	0	3	3	3
Mon Dec 05 20:33:19 2016	1480969999	0	3	3	3
Mon Dec 05 20:33:13 2016	1480969993	0	3	3	3
Mon Dec 05 20:32:57 2016	1480969977	0	3	3	3
Mon Dec 05 20:33:30 2016	1480970010	1	3	3	3
Mon Dec 05 20:33:29 2016	1480970009	0	3	3	3
Mon Dec 05 20:33:11 2016	1480969991	1	3	3	3
Mon Dec 05 20:33:28 2016	1480970008	0	3	3	3
Mon Dec 05 20:33:29 2016	1480970009	1	3	3	3
Mon Dec 05 20:33:29 2016	1480970009	1	3	3	3
Mon Dec 05 20:33:10 2016	1480969990	0	3	3	3
Mon Dec 05 20:34:57 2016	1480970097	0	3	3	3
Mon Dec 05 20:33:22 2016	1480970002	0	3	3	3
Mon Dec 05 20:33:31 2016	1480970011	0	3	3	3
Mon Dec 05 20:34:57 2016	1480970097	0	3	3	3
Mon Dec 05 20:32:49 2016	1480969969	0	3	3	3
Mon Dec 05 20:33:17 2016	1480969997	0	3	3	3
Mon Dec 05 20:34:50 2016	1480970090	1	3	3	2
Mon Dec 05 20:33:30 2016	1480970010	1	3	3	3
Mon Dec 05 20:33:28 2016	1480970008	0	3	3	3
Mon Dec 05 20:33:07 2016	1480969987	0	3	3	3
Mon Dec 05 20:33:10 2016	1480969990	0	3	3	3
Mon Dec 05 20:33:28 2016	1480970008	1	3	3	3
Mon Dec 05 20:32:48 2016	1480969968	0	3	3	3
Mon Dec 05 20:33:29 2016	1480970009	0	3	3	3
Mon Dec 05 20:33:17 2016	1480969997	0	3	3	3
Mon Dec 05 20:34:46 2016	1480970086	0	3	3	3
Mon Dec 05 20:33:22 2016	1480970002	0	3	3	3
Mon Dec 05 20:34:57 2016	1480970097	1	3	3	3
Mon Dec 05 20:33:19 2016	1480969999	1	3	3	3
Mon Dec 05 20:32:48 2016	1480969968	0	3	3	3
Mon Dec 05 20:33:31 2016	1480970011	0	3	3	3
Mon Dec 05 20:34:50 2016	1480970090	0	3	3	3
Mon Dec 05 20:32:57 2016	1480969977	0	3	3	3
Mon Dec 05 20:32:50 2016	1480969970	0	3	3	3
Mon Dec 05 20:33:29 2016	1480970009	0	3	3	3
Mon Dec 05 20:34:57 2016	1480970097	0	3	3	3
Mon Dec 05 20:33:30 2016	1480970010	0	3	3	3
Mon Dec 05 20:34:50 2016	1480970090	1	3	3	3
Mon Dec 05 20:33:27 2016	1480970007	0	3	3	3
Mon Dec 05 20:33:29 2016	1480970009	0	3	3	3
Mon Dec 05 20:33:28 2016	1480970008	0	3	3	3
Mon Dec 05 20:33:22 2016	1480970002	0	3	3	3
Mon Dec 05 20:33:18 2016	1480969998	0	3	3	3
Mon Dec 05 20:34:46 2016	1480970086	0	3	3	3
Mon Dec 05 20:34:57 2016	1480970097	0	3	3	3
Mon Dec 05 20:33:29 2016	1480970009	0	3	3	3
Mon Dec 05 20:34:46 2016	1480970086	1	3	3	3
Mon Dec 05 20:34:49 2016	1480970089	0	3	3	3
Mon Dec 05 20:32:48 2016	1480969968	1	3	3	2
Mon Dec 05 20:32:50 2016	1480969970	1	3	3	3
Mon Dec 05 20:33:21 2016	1480970001	0	3	3	3
Mon Dec 05 20:33:29 2016	1480970009	0	3	3	3
Mon Dec 05 20:33:29 2016	1480970009	0	3	3	3
Mon Dec 05 20:34:57 2016	1480970097	0	3	3	3
Mon Dec 05 20:34:57 2016	1480970097	0	3	3	3
Mon Dec 05 20:34:57 2016	1480970097	0	3	3	3
Mon Dec 05 20:33:24 2016	1480970004	1	3	3	3
Mon Dec 05 20:32:57 2016	1480969977	0	3	3	3
Mon Dec 05 20:33:29 2016	1480970009	1	2	3	2
Mon Dec 05 20:33:30 2016	1480970010	0	3	3	3
Mon Dec 05 20:33:16 2016	1480969996	0	3	3	3
Mon Dec 05 20:33:18 2016	1480969998	0	3	3	3
Mon Dec 05 20:34:48 2016	1480970088	0	3	3	3
Mon Dec 05 20:33:29 2016	1480970009	0	3	3	3
Mon Dec 05 20:33:11 2016	1480969991	0	3	3	3
Mon Dec 05 20:33:29 2016	1480970009	0	3	3	3
Mon Dec 05 20:33:27 2016	1480970007	0	3	3	3
Mon Dec 05 20:32:45 2016	1480969965	0	3	3	3
Mon Dec 05 20:32:46 2016	1480969966	0	3	3	3
Mon Dec 05 20:33:12 2016	1480969992	0	3	3	3
Mon Dec 05 20:33:28 2016	1480970008	1	3	3	2
Mon Dec 05 20:34:56 2016	1480970096	1	3	3	3
Mon Dec 05 20:33:10 2016	1480969990	0	3	3	3
Mon Dec 05 20:33:32 2016	1480970012	0	3	3	3
Mon Dec 05 20:33:29 2016	1480970009	0	3	3	3
Mon Dec 05 20:33:23 2016	1480970003	0	3	3	3
Mon Dec 05 20:33:10 2016	1480969990	0	3	3	3
Mon Dec 05 20:34:49 2016	1480970089	0	3	3	3
Mon Dec 05 20:33:29 2016	1480970009	0	3	3	3
Mon Dec 05 20:33:22 2016	1480970002	0	3	3	3
Mon Dec 05 20:34:48 2016	1480970088	0	3	3	3
Mon Dec 05 20:34:50 2016	1480970090	0	3	3	3
Mon Dec 05 20:34:50 2016	1480970090	0	3	3	3
Mon Dec 05 20:34:57 2016	1480970097	1	3	3	3
Mon Dec 05 20:34:49 2016	1480970089	0	3	3	3
Mon Dec 05 20:33:05 2016	1480969985	1	3	3	3
Mon Dec 05 20:33:17 2016	1480969997	0	3	3	3
Mon Dec 05 20:33:28 2016	1480970008	0	3	3	3
Mon Dec 05 20:34:56 2016	1480970096	0	3	3	3
Mon Dec 05 20:33:24 2016	1480970004	0	3	3	3
Mon Dec 05 20:33:08 2016	1480969988	0	3	3	3
Mon Dec 05 20:33:11 2016	1480969991	0	3	3	3
Mon Dec 05 20:33:24 2016	1480970004	0	3	3	3
Mon Dec 05 20:33:27 2016	1480970007	0	3	3	3
Mon Dec 05 20:34:56 2016	1480970096	0	3	3	3
Mon Dec 05 20:32:45 2016	1480969965	1	3	3	3
Mon Dec 05 20:33:12 2016	1480969992	0	3	3	3
Mon Dec 05 20:34:56 2016	1480970096	0	3	3	3
Mon Dec 05 20:34:50 2016	1480970090	0	3	3	3
Mon Dec 05 20:33:24 2016	1480970004	0	3	3	3
Mon Dec 05 20:34:56 2016	1480970096	0	3	3	3
Mon Dec 05 20:33:10 2016	1480969990	0	3	3	3
Mon Dec 05 20:33:29 2016	1480970009	1	3	3	3
Mon Dec 05 20:32:56 2016	1480969976	0	3	3	3
Mon Dec 05 20:33:17 2016	1480969997	0	3	3	3
Mon Dec 05 20:34:50 2016	1480970090	0	3	3	3
Mon Dec 05 20:33:24 2016	1480970004	1	3	3	3
Mon Dec 05 20:34:50 2016	1480970090	0	3	3	3
Mon Dec 05 20:33:20 2016	1480970000	0	3	3	3
Mon Dec 05 20:32:57 2016	1480969977	1	3	3	3
Mon Dec 05 20:33:19 2016	1480969999	0	3	3	3
Mon Dec 05 20:33:22 2016	1480970002	0	3	3	3
Mon Dec 05 20:34:46 2016	1480970086	0	3	3	3
Mon Dec 05 20:33:19 2016	1480969999	0	3	3	3
Mon Dec 05 20:33:28 2016	1480970008	0	3	3	3
Mon Dec 05 20:33:30 2016	1480970010	0	3	3	3
Mon Dec 05 20:34:48 2016	1480970088	0	3	3	3
Mon Dec 05 20:34:46 2016	1480970086	0	3	3	3
Mon Dec 05 20:33:29 2016	1480970009	0	3	3	3
Mon Dec 05 20:33:17 2016	1480969997	0	3	3	3
Mon Dec 05 20:33:29 2016	1480970009	0	3	3	3
Mon Dec 05 20:34:56 2016	1480970096	0	3	3	3
Mon Dec 05 20:34:48 2016	1480970088	0	3	3	3
Mon Dec 05 20:33:17 2016	1480969997	0	3	3	3
Mon Dec 05 20:32:50 2016	1480969970	0	3	3	3
Mon Dec 05 20:33:20 2016	1480970000	0	3	3	3
Mon Dec 05 20:33:28 2016	1480970008	0	3	3	3
Mon Dec 05 20:33:29 2016	1480970009	0	3	3	3
Mon Dec 05 20:32:50 2016	1480969970	0	3	3	3
Mon Dec 05 20:33:22 2016	1480970002	0	3	3	3
Mon Dec 05 20:34:48 2016	1480970088	0	3	3	3
Mon Dec 05 20:33:28 2016	1480970008	0	3	3	3
